year,gender,premarital.sex,education,religion
1988,male,sometimes wrong,less than high school,none
1988,male,not wrong at all,high school,Protestant
1988,female,sometimes wrong,high school,Catholic
1988,male,sometimes wrong,high school,Catholic
1988,male,not wrong at all,high school,Catholic
1988,female,not wrong at all,less than high school,Catholic
1988,male,not wrong at all,post-secondary,Protestant
1988,male,always wrong,high school,Protestant
1988,female,always wrong,less than high school,Catholic
1988,female,sometimes wrong,high school,Protestant
1988,female,almost always wrong,less than high school,Catholic
1988,female,not wrong at all,post-secondary,Catholic
1988,male,not wrong at all,post-secondary,Protestant
1988,female,always wrong,high school,Protestant
1988,female,always wrong,less than high school,Protestant
1988,female,not wrong at all,less than high school,Catholic
1988,female,always wrong,post-secondary,Protestant
1988,male,always wrong,high school,none
1988,female,always wrong,high school,Protestant
1988,female,always wrong,less than high school,Protestant
1988,female,always wrong,post-secondary,Protestant
1988,female,sometimes wrong,post-secondary,Protestant
1988,male,always wrong,high school,Protestant
1988,female,not wrong at all,high school,Catholic
1988,male,sometimes wrong,high school,other
1988,male,not wrong at all,post-secondary,Protestant
1988,male,not wrong at all,post-secondary,Catholic
1988,male,not wrong at all,less than high school,Catholic
1988,female,not wrong at all,high school,Protestant
1988,male,almost always wrong,high school,Protestant
1988,female,sometimes wrong,less than high school,Catholic
1988,male,always wrong,high school,Catholic
1988,female,sometimes wrong,high school,Catholic
1988,female,not wrong at all,less than high school,Protestant
1988,male,always wrong,post-secondary,Protestant
1988,female,almost always wrong,high school,Catholic
1988,female,always wrong,less than high school,Protestant
1988,male,always wrong,less than high school,Protestant
1988,female,always wrong,less than high school,Protestant
1988,male,always wrong,high school,Protestant
1988,male,not wrong at all,post-secondary,Protestant
1988,female,not wrong at all,high school,Catholic
1988,male,not wrong at all,high school,none
1988,female,not wrong at all,high school,none
1988,female,sometimes wrong,post-secondary,Catholic
1988,male,sometimes wrong,high school,Protestant
1988,female,not wrong at all,post-secondary,Protestant
1988,male,sometimes wrong,less than high school,Protestant
1988,female,sometimes wrong,high school,Protestant
1988,female,almost always wrong,less than high school,Catholic
1988,female,always wrong,less than high school,Protestant
1988,male,not wrong at all,high school,none
1988,male,not wrong at all,less than high school,Protestant
1988,female,always wrong,less than high school,Catholic
1988,male,not wrong at all,less than high school,Protestant
1988,male,sometimes wrong,high school,Protestant
1988,female,always wrong,less than high school,Protestant
1988,male,sometimes wrong,less than high school,Protestant
1988,female,sometimes wrong,high school,Protestant
1988,female,always wrong,less than high school,Protestant
1988,male,not wrong at all,less than high school,Protestant
1988,male,always wrong,less than high school,none
1988,male,not wrong at all,less than high school,Protestant
1988,male,not wrong at all,less than high school,Protestant
1988,female,sometimes wrong,post-secondary,Protestant
1988,female,almost always wrong,high school,Catholic
1988,male,sometimes wrong,high school,Protestant
1988,female,always wrong,post-secondary,Protestant
1988,female,always wrong,high school,Protestant
1988,male,always wrong,high school,Protestant
1988,male,not wrong at all,less than high school,Protestant
1988,male,always wrong,high school,Protestant
1988,male,not wrong at all,post-secondary,Catholic
1988,female,not wrong at all,high school,Protestant
1988,male,not wrong at all,less than high school,Protestant
1988,female,not wrong at all,high school,Protestant
1988,female,sometimes wrong,high school,Protestant
1988,female,always wrong,less than high school,Protestant
1988,male,always wrong,high school,Protestant
1988,female,not wrong at all,high school,Protestant
1988,male,sometimes wrong,high school,Protestant
1988,female,always wrong,high school,Protestant
1988,female,almost always wrong,post-secondary,Protestant
1988,male,almost always wrong,less than high school,Protestant
1988,female,always wrong,high school,Protestant
1988,male,not wrong at all,high school,Protestant
1988,female,always wrong,high school,Protestant
1988,male,sometimes wrong,less than high school,Catholic
1988,female,not wrong at all,high school,Catholic
1988,female,almost always wrong,high school,Catholic
1988,male,not wrong at all,high school,Protestant
1988,male,always wrong,less than high school,Protestant
1988,female,always wrong,high school,Protestant
1988,female,always wrong,less than high school,Protestant
1988,male,not wrong at all,less than high school,Protestant
1988,male,not wrong at all,less than high school,Protestant
1988,male,sometimes wrong,post-secondary,Protestant
1988,male,almost always wrong,high school,Protestant
1988,female,always wrong,post-secondary,Protestant
1988,female,always wrong,high school,Protestant
1988,male,always wrong,high school,Protestant
1988,male,sometimes wrong,high school,Protestant
1988,female,almost always wrong,high school,Protestant
1988,female,always wrong,less than high school,Protestant
1988,male,always wrong,high school,Protestant
1988,female,always wrong,less than high school,Protestant
1988,male,not wrong at all,less than high school,Protestant
1988,female,always wrong,high school,Protestant
1988,male,always wrong,less than high school,Protestant
1988,male,always wrong,less than high school,Protestant
1988,female,always wrong,high school,Protestant
1988,male,sometimes wrong,high school,Protestant
1988,male,not wrong at all,high school,Protestant
1988,female,always wrong,less than high school,Protestant
1988,male,not wrong at all,post-secondary,Protestant
1988,male,not wrong at all,high school,Protestant
1988,female,sometimes wrong,high school,Catholic
1988,male,not wrong at all,high school,Protestant
1988,female,almost always wrong,less than high school,Protestant
1988,female,always wrong,high school,Protestant
1988,male,sometimes wrong,high school,Protestant
1988,male,always wrong,less than high school,Protestant
1988,male,not wrong at all,high school,Protestant
1988,female,sometimes wrong,less than high school,Protestant
1988,male,sometimes wrong,high school,Protestant
1988,female,always wrong,less than high school,Protestant
1988,male,not wrong at all,less than high school,none
1988,female,always wrong,high school,Protestant
1988,male,not wrong at all,less than high school,Protestant
1988,female,always wrong,post-secondary,Protestant
1988,female,sometimes wrong,post-secondary,Protestant
1988,male,almost always wrong,less than high school,Protestant
1988,female,sometimes wrong,less than high school,Protestant
1988,female,sometimes wrong,high school,Protestant
1988,male,sometimes wrong,high school,Protestant
1988,male,sometimes wrong,high school,Protestant
1988,male,not wrong at all,high school,Protestant
1988,female,sometimes wrong,high school,Protestant
1988,female,almost always wrong,high school,Protestant
1988,female,not wrong at all,high school,none
1988,male,not wrong at all,post-secondary,none
1988,female,sometimes wrong,high school,Protestant
1988,male,sometimes wrong,high school,Catholic
1988,male,not wrong at all,high school,other
1988,male,always wrong,less than high school,Protestant
1988,male,sometimes wrong,post-secondary,Catholic
1988,male,sometimes wrong,post-secondary,Protestant
1988,male,always wrong,post-secondary,Protestant
1988,female,not wrong at all,high school,Protestant
1988,male,not wrong at all,high school,Protestant
1988,female,always wrong,less than high school,Protestant
1988,male,almost always wrong,high school,Protestant
1988,male,sometimes wrong,less than high school,Protestant
1988,male,not wrong at all,high school,Protestant
1988,male,not wrong at all,less than high school,Protestant
1988,female,always wrong,less than high school,Protestant
1988,female,sometimes wrong,high school,Protestant
1988,female,not wrong at all,less than high school,Protestant
1988,male,always wrong,high school,Protestant
1988,male,always wrong,less than high school,Protestant
1988,female,always wrong,post-secondary,Protestant
1988,male,always wrong,less than high school,Protestant
1988,male,not wrong at all,high school,Protestant
1988,male,not wrong at all,less than high school,none
1988,female,not wrong at all,high school,Protestant
1988,female,always wrong,post-secondary,Protestant
1988,female,sometimes wrong,post-secondary,Protestant
1988,male,sometimes wrong,post-secondary,Protestant
